id,Status,Date_Of_Birth,Monthly_Income,Employment_Length,State,Interest_Rate,FICO_Range,Default
31190,accepted,1983-26-07,10000.0,2006-01,OH,5.42,800-804,0.0
103224,pending,1993-12-03,3083.33,2011-04,CA,14.61,665-669,
53652,accepted,1986-03-11,11250.0,2012-02,CA,6.62,750-754,0.0
75321,accepted,1984-13-01,7083.33,2006-07,CA,8.90,715-719,0.0
49761,accepted,1988-23-07,5833.33,2006-10,NY,9.76,705-709,0.0
87513,accepted,1990-25-04,7000.0,,FL,22.47,685-689,1.0
80353,accepted,1983-20-01,2916.67,2012-07,NY,14.33,670-674,1.0
25236,accepted,1976-01-04,4333.33,2008-06,WA,20.25,665-669,0.0
30497,accepted,1995-18-01,3166.67,2015-06,AZ,7.49,735-739,0.0
96700,accepted,1994-10-06,5416.67,2015-08,FL,16.29,680-684,0.0
85272,accepted,1988-21-09,3333.33,2006-07,KY,15.31,680-684,0.0
60220,accepted,1989-25-02,15416.67,2015-08,PA,18.75,695-699,0.0
78437,pending,1986-25-06,2583.33,2014-10,MI,17.77,665-669,
40066,accepted,1983-04-07,3833.0,2015-05,NY,14.27,670-674,0.0
91905,accepted,1986-21-04,5583.33,2014-06,FL,15.31,675-679,1.0
99247,accepted,1976-06-08,10416.67,2006-07,NY,16.29,700-704,0.0
62996,accepted,1988-27-03,4500.0,2013-09,NY,19.72,680-684,0.0
2088,accepted,1988-11-06,8666.67,2006-05,IL,12.84,760-764,0.0
84001,accepted,1987-22-01,4229.17,2015-01,GA,13.11,685-689,0.0
80275,accepted,1988-31-08,6666.67,2015-08,NC,13.11,685-689,1.0
24608,pending,1995-14-06,2500.0,2014-02,CA,15.23,675-679,
2891,pending,1985-19-06,11250.0,2015-10,CA,8.00,790-794,
94245,accepted,1997-03-05,6666.67,2015-10,WV,14.33,675-679,0.0
25703,accepted,1983-15-08,6833.33,2008-09,GA,15.62,660-664,0.0
24038,accepted,1982-04-08,4448.0,2006-04,AK,18.79,660-664,0.0
31842,accepted,1993-07-06,5580.0,2015-08,TX,7.49,740-744,0.0
81514,accepted,1981-21-11,4500.0,2011-10,MD,7.90,745-749,0.0
66437,accepted,1988-07-11,3333.33,2015-05,DC,14.09,695-699,0.0
49263,accepted,1974-09-10,6500.0,2006-10,NY,21.48,665-669,0.0
68113,accepted,1995-02-09,3416.67,2015-05,NC,8.90,720-724,0.0
99898,accepted,1983-06-11,3000.0,2015-09,NY,15.80,690-694,1.0
65485,accepted,1980-06-10,4166.67,2006-02,MA,18.49,675-679,1.0
67349,accepted,1995-08-08,1666.67,2013-12,TX,15.31,745-749,0.0
39590,accepted,1983-19-10,4416.67,2006-08,NC,16.77,730-734,0.0
36450,accepted,1987-22-06,3084.0,2013-08,OH,18.25,680-684,1.0
31456,accepted,1982-01-06,4666.67,2006-07,CA,11.49,670-674,0.0
2407,accepted,1983-12-01,5833.33,2013-08,TX,14.42,720-724,0.0
3841,pending,1981-06-01,3521.0,2013-11,TX,12.84,680-684,
103033,accepted,1986-29-11,5833.33,2014-07,MS,15.65,680-684,0.0
52353,accepted,1993-10-08,14166.67,2013-06,RI,21.97,690-694,1.0
51625,accepted,1983-11-03,4375.0,2011-08,CA,12.12,695-699,0.0
91179,accepted,1986-18-07,6000.0,2013-10,CT,18.49,660-664,0.0
16680,accepted,1986-18-07,3600.0,2013-03,CA,12.98,700-704,0.0
73961,accepted,1986-25-06,3000.0,2015-11,CA,14.09,690-694,0.0
95827,accepted,1986-08-02,11666.67,2006-08,NC,11.14,665-669,0.0
79106,accepted,1977-17-03,7458.33,2006-08,KS,23.76,660-664,0.0
53903,pending,1981-01-11,5416.67,2006-11,MN,7.90,730-734,
31290,pending,1981-11-01,6250.0,2009-10,NV,13.49,680-684,
26608,accepted,1981-11-03,5750.0,2012-03,NY,13.99,670-674,1.0
16549,accepted,1982-23-09,7083.33,2012-11,PA,16.32,705-709,0.0
16631,accepted,1983-14-12,4833.33,2013-10,NM,9.25,760-764,0.0
92743,accepted,1983-08-04,4708.33,2006-07,PA,15.80,700-704,0.0
83058,accepted,1981-04-06,4541.67,2006-04,KY,15.80,675-679,0.0
87620,pending,1989-24-04,4250.0,2015-03,CA,12.12,695-699,
31254,accepted,1983-15-07,5083.33,2012-06,MI,11.49,695-699,0.0
58027,pending,1979-19-12,4666.67,2010-10,LA,13.67,675-679,
12131,accepted,1989-13-03,2508.33,2015-01,CA,14.35,680-684,0.0
30255,accepted,1974-14-02,11666.67,2006-06,NY,10.59,695-699,0.0
57001,accepted,1984-04-02,5000.0,2006-05,WI,17.27,665-669,0.0
61049,pending,1997-22-07,3333.33,2015-10,CO,15.31,670-674,
58569,accepted,1983-20-03,4583.33,2009-01,MA,9.76,705-709,0.0
37224,accepted,1979-03-04,4000.0,2006-12,CT,11.71,725-729,0.0
59159,accepted,1988-13-02,5250.0,2006-02,IL,12.12,755-759,0.0
84476,pending,1989-29-12,3617.21,2013-01,FL,15.31,705-709,
94507,accepted,1988-27-03,8791.67,2008-03,CO,10.16,695-699,0.0
69461,accepted,1986-16-12,4000.0,2011-09,FL,10.16,725-729,0.0
8194,accepted,1997-23-05,3166.67,2015-06,MD,16.07,700-704,0.0
72283,pending,1981-28-12,9166.67,2006-11,NJ,7.90,725-729,
32215,accepted,1973-26-02,6250.0,,NY,6.03,780-784,1.0
47228,accepted,1981-04-08,6916.67,2006-12,TX,19.22,680-684,0.0
41426,accepted,1977-13-04,4166.67,2006-11,NC,14.27,680-684,0.0
79725,accepted,1997-18-08,13583.33,2015-08,FL,18.49,675-679,0.0
85720,accepted,1994-09-09,3941.0,,FL,12.12,710-714,1.0
65819,pending,1980-16-11,4750.0,2011-03,CT,12.12,685-689,
60947,accepted,1981-20-07,6666.67,2006-03,TX,6.03,775-779,0.0
66542,accepted,1988-05-06,7333.33,2015-05,AZ,15.31,680-684,0.0
17609,accepted,1976-17-06,4333.33,2006-06,AL,12.98,705-709,0.0
41569,pending,1988-21-05,3333.33,2015-01,NJ,10.65,700-704,
53373,pending,1992-04-05,4166.67,2010-08,TX,9.76,705-709,
65052,accepted,1985-20-07,4166.67,2015-02,FL,12.12,700-704,0.0
63133,accepted,1981-17-07,2666.67,2011-04,CO,15.31,670-674,0.0
85485,accepted,1989-04-12,4166.67,2015-10,CO,17.27,665-669,0.0
49712,accepted,1989-09-12,10416.67,2014-07,IL,7.62,735-739,0.0
1973,accepted,1992-10-03,5000.0,2015-09,FL,11.89,715-719,0.0
17961,accepted,1995-27-05,3333.33,2015-03,OH,6.54,725-729,0.0
64307,accepted,1980-08-09,3250.0,2006-02,NY,12.12,695-699,0.0
37291,accepted,1986-06-09,6250.0,2009-11,GA,12.69,730-734,0.0
28276,accepted,1980-27-04,5416.67,2010-04,FL,8.49,735-739,0.0
9762,accepted,1982-16-01,6307.42,2006-01,NV,13.48,680-684,0.0
16996,accepted,1997-01-04,5416.67,2015-07,CO,5.79,745-749,0.0
47673,accepted,1975-05-08,4333.33,2006-07,CA,7.90,750-754,0.0
95606,accepted,1987-24-07,2176.67,2014-08,WI,15.80,685-689,1.0
40351,pending,1991-03-07,5624.0,2012-10,PA,13.49,680-684,
70321,accepted,1976-02-10,2833.33,2006-04,TX,12.12,725-729,0.0
62797,accepted,1989-21-02,4166.67,2014-10,OH,16.29,670-674,1.0
1760,pending,1976-09-01,6667.0,2006-02,CA,12.53,690-694,
95560,accepted,1995-09-01,2750.0,2014-11,WA,14.33,700-704,0.0
101158,accepted,1994-09-08,5000.0,2012-03,CA,16.29,665-669,0.0
38040,accepted,1985-08-07,5166.67,2010-08,GA,18.64,690-694,0.0
89677,accepted,1988-05-10,5416.67,,WA,15.31,675-679,1.0
15949,accepted,1982-22-02,9417.0,2011-10,CO,12.23,705-709,0.0
23710,accepted,1987-16-11,3200.0,2015-12,CA,10.74,715-719,0.0
10,accepted,1995-28-01,15000.0,2014-12,WI,9.33,715-719,0.0
38028,accepted,1986-21-12,6400.0,2015-05,IL,7.51,735-739,0.0
49038,accepted,1979-03-07,3333.33,2011-07,NY,7.90,745-749,0.0
56804,pending,1979-02-01,7750.0,2011-02,FL,17.99,660-664,
41014,accepted,1991-12-07,1833.33,2013-04,FL,17.27,665-669,0.0
84840,accepted,1992-02-10,11833.33,2011-03,NJ,15.31,660-664,0.0
35260,accepted,1982-22-07,2583.33,2014-02,MO,8.90,715-719,0.0
85721,accepted,1995-27-11,4625.0,2014-09,CO,13.11,685-689,1.0
46870,accepted,1985-27-03,2500.0,2014-08,FL,9.76,730-734,0.0
16032,accepted,1983-01-06,9166.67,2006-01,MI,21.14,660-664,0.0
100985,accepted,1995-21-03,5500.0,2013-06,WA,7.90,770-774,0.0
84917,accepted,1987-27-02,8744.26,2015-04,CA,13.11,680-684,0.0
57190,accepted,1975-29-08,4583.33,2006-08,NC,9.76,695-699,0.0
38205,accepted,1990-16-12,3750.0,2009-07,FL,7.51,735-739,0.0
5794,accepted,1985-26-11,3166.67,2015-12,CA,13.22,690-694,0.0
8628,pending,1987-22-12,6691.67,2013-01,PA,12.73,700-704,
46021,accepted,1996-30-03,1100.0,2014-05,UT,10.74,715-719,0.0
33641,accepted,1993-28-07,3540.0,2015-12,AZ,11.71,700-704,0.0
93511,pending,1987-15-08,4583.33,2009-05,CA,15.80,700-704,
15634,accepted,1993-21-01,4980.0,,CO,9.99,685-689,0.0
22510,accepted,1985-26-11,2000.0,2014-09,NJ,10.37,705-709,0.0
80484,accepted,1988-03-01,2333.33,2008-03,NC,10.16,710-714,0.0
325,accepted,1981-03-07,4158.0,2008-10,NV,7.75,765-769,0.0
23743,accepted,1984-13-07,6500.0,2006-12,NJ,13.06,680-684,0.0
59901,accepted,1978-01-07,2083.33,2010-05,TX,14.09,685-689,1.0
10326,accepted,1990-14-07,6500.0,2012-11,VA,16.32,695-699,0.0
92989,accepted,1992-21-01,10192.0,2015-07,MN,17.77,710-714,0.0
98277,accepted,1978-16-05,6250.0,2009-04,CA,16.29,720-724,0.0
54017,accepted,1982-15-02,5833.33,2011-04,IL,13.11,685-689,0.0
45793,accepted,1990-17-07,3166.67,2010-09,NY,7.90,755-759,0.0
53635,accepted,1982-24-12,9051.83,2012-03,CA,20.99,670-674,0.0
34440,pending,1986-08-02,7083.33,2006-11,WA,6.62,745-749,
43487,accepted,1980-16-05,1800.0,2012-04,VA,12.69,670-674,0.0
25993,accepted,1996-28-05,5666.67,2014-09,CA,10.99,750-754,0.0
37383,accepted,1987-17-03,2666.67,2015-05,GA,16.29,660-664,0.0
74054,accepted,1990-05-11,7583.33,2013-02,VA,12.12,730-734,0.0
49539,accepted,1995-21-06,2000.0,2014-09,DE,10.74,705-709,0.0
61152,accepted,1977-07-07,5333.33,2009-10,IL,7.62,775-779,0.0
61151,pending,1996-12-06,3291.67,2014-03,IL,17.77,725-729,
103989,accepted,1983-17-12,2000.0,2006-08,VA,7.88,735-739,0.0
988,pending,1978-24-05,3750.0,2009-09,KS,8.00,795-799,
47060,accepted,1986-29-08,5416.67,2015-08,CA,14.65,685-689,1.0
71136,accepted,1979-07-10,6250.0,2006-09,MI,14.09,705-709,0.0
58346,pending,1981-11-05,2500.0,,NM,19.99,660-664,
30210,accepted,1981-20-03,3583.33,2012-04,NY,6.99,740-744,0.0
101065,accepted,1988-10-04,3916.67,2015-04,MD,17.27,710-714,0.0
101515,accepted,1994-31-07,15000.0,2015-07,NY,10.28,685-689,0.0
101340,accepted,1980-24-11,5083.33,2010-01,MI,19.05,690-694,0.0
7167,accepted,1981-06-02,6416.67,2010-05,FL,15.33,675-679,0.0
39602,accepted,1988-20-02,2500.0,2015-07,CT,15.27,660-664,0.0
85090,accepted,1990-09-01,6666.67,2013-11,PA,7.90,730-734,0.0
90356,accepted,1983-09-01,9000.0,2006-03,PA,8.90,700-704,0.0
26354,accepted,1994-06-03,8500.0,2013-01,GA,7.91,720-724,0.0
100217,accepted,1990-15-01,5416.67,2015-07,TX,23.76,665-669,1.0
83773,accepted,1981-08-06,10000.0,2012-01,NJ,15.80,690-694,0.0
46350,accepted,1990-21-01,2333.33,2012-11,NC,8.90,705-709,0.0
23644,accepted,1982-10-07,3958.33,2008-01,OH,5.79,750-754,0.0
33138,accepted,1979-22-12,8333.33,2010-08,DC,19.42,705-709,0.0
60512,accepted,1989-18-07,7083.33,2011-12,CA,14.33,720-724,0.0
48836,accepted,1991-22-09,4166.67,2015-06,FL,6.62,805-809,0.0
45033,pending,1987-20-03,2083.33,2011-05,CA,14.65,685-689,
1269,accepted,1981-18-12,2824.0,2009-11,PA,12.86,670-674,1.0
29200,accepted,1997-24-04,13333.33,2015-05,MD,13.49,740-744,0.0
33736,accepted,1982-26-09,15416.67,2010-02,NJ,15.27,680-684,1.0
24516,accepted,1990-08-06,4167.0,2014-11,TX,11.99,725-729,0.0
53112,accepted,1980-22-07,4833.33,2011-03,WV,13.67,700-704,0.0
57593,accepted,1974-31-03,7415.83,2006-07,CA,17.99,665-669,0.0
37095,accepted,1989-24-10,5000.0,2009-05,TX,7.90,755-759,0.0
89600,accepted,1979-22-07,7500.0,2009-09,NC,15.80,665-669,0.0
14080,accepted,1995-16-04,7983.33,2014-10,MD,15.95,685-689,1.0
39481,pending,1990-03-02,4166.67,2011-11,VA,6.03,750-754,
6717,accepted,1985-10-03,3833.33,2010-02,FL,11.48,735-739,0.0
27671,accepted,1981-25-08,6517.0,2013-08,GA,10.99,740-744,0.0
55501,accepted,1976-02-02,3500.0,2006-01,OR,6.03,815-819,0.0
56361,accepted,1989-17-08,5000.0,2010-02,NY,12.12,695-699,0.0
5166,accepted,1990-16-09,5200.0,2009-02,AZ,12.53,780-784,0.0
87150,accepted,1973-06-11,5147.17,,CA,15.31,695-699,0.0
29016,accepted,1988-09-09,6250.0,2006-09,RI,11.99,680-684,1.0
103215,pending,1988-19-07,3750.0,2012-07,MA,14.96,670-674,
43612,accepted,1985-25-04,3083.33,2006-11,CA,7.90,735-739,0.0
38534,accepted,1992-16-12,3750.0,2014-01,IL,6.62,765-769,0.0
46458,accepted,1988-16-05,3000.0,2006-08,AL,18.55,665-669,0.0
99787,accepted,1986-20-08,5000.0,2011-06,MO,20.49,690-694,0.0
87571,accepted,1989-08-08,11166.67,2013-01,CA,12.12,710-714,0.0
102444,pending,1990-09-06,3333.33,2013-08,NJ,13.87,640-644,
67421,accepted,1985-06-05,8333.33,2010-03,CA,7.62,730-734,0.0
1076,accepted,1985-20-08,3333.0,2006-03,PA,8.32,740-744,0.0
75473,accepted,1994-16-03,6737.5,2012-02,NY,17.27,710-714,0.0
22134,accepted,1980-19-08,3476.8,2012-06,CA,14.91,725-729,0.0
46017,accepted,1990-05-02,18333.33,2009-05,AR,15.81,665-669,0.0
26369,accepted,1992-15-10,1482.92,2012-08,WV,7.49,725-729,0.0
52860,accepted,1975-01-09,5000.0,2006-07,CA,13.11,695-699,0.0
101246,accepted,1986-04-12,5833.33,2011-06,IL,14.33,695-699,0.0
53054,accepted,1982-14-07,3666.67,2009-10,CT,17.99,670-674,1.0
66184,accepted,1984-24-12,5000.0,2015-07,NH,6.62,760-764,0.0
34351,accepted,1988-06-08,6666.67,2010-01,DE,7.90,790-794,0.0
68999,accepted,1988-25-11,5083.33,2010-01,CA,12.12,680-684,0.0
91334,accepted,1993-27-04,7500.0,2015-12,PA,15.31,695-699,0.0
7183,accepted,1982-09-05,4916.67,2011-01,PA,7.14,730-734,0.0
9928,accepted,1990-20-05,9166.67,2011-12,CA,10.25,720-724,0.0
90912,accepted,1991-15-12,5166.67,2012-10,FL,18.49,665-669,0.0
7565,accepted,1986-09-04,3333.33,2013-05,OH,9.88,755-759,0.0
44547,accepted,1982-17-07,5500.0,2013-12,NY,19.99,660-664,1.0
19636,pending,1986-07-08,4583.33,2006-11,MO,7.66,745-749,
89378,accepted,1993-13-10,4208.33,2014-01,TX,13.11,660-664,1.0
35796,accepted,1992-06-08,3000.0,2012-08,GA,19.91,660-664,0.0
15164,accepted,1978-03-03,4500.0,2006-12,CT,7.14,760-764,0.0
48980,accepted,1986-05-04,3333.33,2008-05,LA,7.90,720-724,0.0
79282,accepted,1987-16-07,4183.33,2012-07,TX,16.29,665-669,0.0
15704,accepted,1995-22-12,7916.67,2014-06,NJ,10.36,755-759,0.0
52129,accepted,1979-23-08,25000.0,2006-03,CA,7.62,810-814,0.0
75471,accepted,1989-29-04,5416.67,2009-04,OH,13.11,700-704,0.0
11953,accepted,1979-11-01,1600.0,,CA,7.88,765-769,0.0
77074,pending,1985-09-11,4333.33,2006-08,NV,12.12,705-709,
23829,pending,1988-21-04,6750.0,2015-01,FL,18.79,690-694,
33557,accepted,1993-02-04,2916.67,2015-06,MD,7.90,820-824,0.0
20782,pending,1996-17-08,6666.67,2015-01,MO,16.40,675-679,
476,accepted,1974-15-11,4133.33,2006-01,CA,11.66,685-689,0.0
25849,accepted,1975-03-02,4000.0,2006-08,NY,16.49,685-689,0.0
51979,pending,1983-28-04,5000.0,2006-07,TX,18.25,705-709,
102637,accepted,1991-28-03,18483.0,2011-02,FL,17.15,670-674,0.0
66528,accepted,1982-25-06,2750.0,2006-09,MO,14.33,670-674,0.0
20309,accepted,1979-11-08,11583.33,2006-08,VT,12.68,700-704,0.0
22312,accepted,1983-23-10,6750.0,2012-11,NJ,13.43,690-694,0.0
32340,accepted,1986-16-11,8083.33,2006-11,OH,14.65,675-679,0.0
51429,pending,1981-16-09,5250.0,2011-10,TX,16.29,665-669,
11819,accepted,1992-10-08,5000.0,2013-08,TX,16.32,680-684,0.0
95994,accepted,1978-08-07,6650.0,2006-03,NH,11.14,715-719,0.0
103708,accepted,1996-30-06,3750.0,,FL,7.88,710-714,0.0
41417,accepted,1974-05-06,10813.17,2006-10,VA,19.42,685-689,0.0
77733,accepted,1980-29-08,4000.0,2011-01,NC,11.14,705-709,0.0
80219,accepted,1992-18-10,3416.67,2012-07,GA,6.62,730-734,0.0
41948,accepted,1986-03-03,3000.0,2013-08,PA,7.90,730-734,0.0
65978,accepted,1994-09-11,5000.0,2014-02,TX,21.98,675-679,0.0
69027,accepted,1978-02-03,3466.67,2009-10,IL,21.98,665-669,0.0
42567,accepted,1993-16-09,10000.0,2013-11,TX,17.27,695-699,0.0
29901,pending,1982-13-06,4166.67,2009-07,WA,15.23,700-704,
6521,accepted,1988-28-03,12500.0,2006-07,NY,11.83,810-814,0.0
101612,accepted,1989-13-08,588.5,2008-05,FL,13.75,640-644,0.0
78680,accepted,1985-26-05,3083.33,2012-04,CO,15.31,680-684,0.0
5923,accepted,1993-19-03,10000.0,2015-07,CA,8.94,775-779,0.0
35870,accepted,1989-07-09,6041.67,2008-06,IL,11.71,680-684,0.0
32893,accepted,1997-20-07,2750.0,2015-08,OR,14.27,680-684,0.0
59277,accepted,1994-29-01,5130.42,2012-08,FL,14.65,670-674,0.0
48342,accepted,1977-08-09,3333.33,2009-12,TX,15.31,675-679,0.0
33055,accepted,1986-03-10,7167.92,2013-01,NY,11.71,725-729,0.0
93780,accepted,1981-22-09,14166.67,2006-06,FL,16.29,660-664,1.0
84644,accepted,1992-26-06,20833.33,2012-02,NY,14.09,695-699,0.0
50596,accepted,1989-02-06,3206.67,2007-07,MN,13.99,670-674,1.0
93374,accepted,1977-12-06,5416.67,2006-10,CA,6.03,815-819,0.0
10819,pending,1985-27-09,6166.67,2006-03,MA,11.86,730-734,
27369,accepted,1987-05-04,5555.08,2006-09,CA,11.49,685-689,0.0
89755,accepted,1989-12-11,3333.33,2015-12,WI,12.12,705-709,0.0
13183,accepted,1986-11-01,4400.0,2014-04,GA,10.75,705-709,0.0
16900,accepted,1997-01-09,1500.0,2015-03,CO,6.91,715-719,0.0
88332,accepted,1976-01-03,14166.67,2006-06,OH,7.62,730-734,0.0
49292,accepted,1989-27-12,4000.0,2014-03,CA,13.11,695-699,0.0
65245,accepted,1985-30-07,1916.67,2011-02,CA,15.31,660-664,0.0
48606,accepted,1983-25-04,10700.0,2014-08,SC,13.67,710-714,0.0
21688,accepted,1982-17-06,3000.0,2006-02,WI,17.14,680-684,0.0
77606,accepted,1975-04-07,5083.33,2007-08,MD,10.16,705-709,0.0
65358,accepted,1991-08-06,3666.67,2012-01,HI,13.11,680-684,1.0
6908,accepted,1984-07-08,10000.0,2013-09,NJ,7.74,775-779,0.0
90491,accepted,1988-16-02,5416.67,2006-08,GA,19.05,685-689,0.0
10594,accepted,1991-14-05,10000.0,2011-05,OH,7.88,755-759,0.0
49772,accepted,1993-10-02,4800.0,2015-10,MD,12.12,680-684,1.0
75838,accepted,1980-14-09,3166.67,2009-09,CO,13.11,680-684,0.0
47896,accepted,1995-30-10,4416.67,2013-09,WA,18.25,720-724,0.0
6011,accepted,1984-01-11,8333.33,2015-06,OK,11.14,745-749,0.0
58595,accepted,1985-11-05,17500.0,2008-01,NC,8.90,735-739,0.0
54201,accepted,1987-14-04,12208.33,2006-05,TX,15.31,685-689,0.0
50633,accepted,1988-05-12,6833.33,2006-01,OK,7.62,760-764,0.0
59083,pending,1987-28-06,8333.33,2010-02,AR,14.65,685-689,
101795,accepted,1996-09-02,2083.33,2015-09,IN,10.59,685-689,0.0
27048,accepted,1988-26-11,7000.0,2006-11,LA,11.99,725-729,0.0
23087,accepted,1981-16-11,4666.67,2006-06,NH,17.51,695-699,0.0
84582,accepted,1982-03-01,5416.67,2014-05,TX,18.75,695-699,0.0
85509,accepted,1987-13-09,10250.0,2014-07,CA,10.16,705-709,0.0
34695,accepted,1980-13-11,5833.33,2006-03,PA,7.90,775-779,0.0
14152,accepted,1987-09-11,4666.67,2008-01,CA,13.98,700-704,0.0
82435,accepted,1986-31-05,2700.0,2006-06,WA,11.14,690-694,0.0
7254,accepted,1992-18-04,6000.0,2013-09,NY,7.88,715-719,0.0
49690,accepted,1995-31-12,3000.0,2013-10,MD,15.81,665-669,0.0
67383,accepted,1979-31-10,5583.33,2006-09,NJ,12.12,685-689,0.0
72091,pending,1975-07-05,6250.0,2006-09,TX,14.09,690-694,
83505,accepted,1983-04-10,2666.67,2008-04,OH,14.09,720-724,0.0
55812,accepted,1977-27-08,6250.0,,CA,7.90,740-744,0.0
80906,accepted,1979-21-04,7000.0,2006-12,WA,22.47,670-674,0.0
88495,accepted,1991-16-09,2500.0,2009-11,MT,14.33,685-689,1.0
42455,accepted,1988-03-11,6666.67,2015-03,CA,8.90,740-744,0.0
63971,accepted,1984-22-04,5750.0,,PA,17.27,700-704,0.0
92524,accepted,1980-01-02,4416.67,2006-01,MA,13.11,695-699,0.0
79400,accepted,1979-16-08,3333.33,2006-07,CA,14.09,675-679,0.0
65957,accepted,1989-28-02,7000.0,2012-01,CA,7.90,720-724,0.0
88526,accepted,1992-06-09,2083.33,2015-09,AK,17.27,660-664,1.0
104012,pending,1985-08-01,5250.0,2006-04,TX,11.86,730-734,
30929,accepted,1983-05-03,2666.67,2006-10,DC,19.69,665-669,0.0
101002,accepted,1997-18-06,4750.0,,CA,15.31,675-679,1.0
54710,accepted,1983-08-11,3750.0,2006-02,CA,13.99,700-704,0.0
50817,accepted,1980-24-01,5500.0,2009-06,CA,13.11,680-684,0.0
88361,accepted,1984-22-07,12500.0,2013-06,WA,6.62,730-734,0.0
47163,accepted,1986-09-08,5000.0,2012-05,TX,13.67,710-714,0.0
74506,accepted,1975-07-03,2183.33,2006-07,GA,11.14,690-694,0.0
48636,accepted,1975-05-03,5416.67,2006-02,WA,14.65,700-704,0.0
2007,pending,1995-08-03,6666.67,2015-05,TX,10.95,750-754,
55042,accepted,1983-22-04,2500.0,2015-06,MI,14.65,665-669,1.0
63404,accepted,1982-21-11,13666.67,2007-10,GA,23.83,660-664,0.0
97210,accepted,1979-13-02,4166.67,2011-02,CA,15.80,690-694,0.0
56887,accepted,1987-19-03,7583.33,2006-12,NY,13.99,670-674,1.0
13181,accepted,1989-03-02,10833.33,2015-09,VA,13.98,720-724,0.0
15176,accepted,1987-09-02,5382.0,2013-07,MD,15.21,695-699,0.0
85370,accepted,1978-25-11,4583.33,2006-12,OH,15.80,675-679,0.0
4481,accepted,1990-27-05,3750.0,2015-07,TX,11.48,715-719,0.0
20862,pending,1981-23-04,7388.42,2006-08,CA,16.02,710-714,
363,accepted,1985-19-04,10000.0,2006-05,TX,13.30,660-664,0.0
102503,accepted,1985-31-07,6290.0,2015-08,OK,13.24,655-659,0.0
60439,accepted,1991-27-12,3333.33,2015-03,UT,13.11,700-704,0.0
53648,accepted,1976-14-01,9250.0,2006-04,WA,20.50,675-679,1.0
26129,accepted,1975-15-02,4250.0,2006-05,NY,7.49,755-759,0.0
18058,accepted,1983-09-01,6041.67,2015-03,MD,8.88,725-729,0.0
240,accepted,1985-07-05,11250.0,2015-10,NY,14.07,670-674,0.0
103248,accepted,1986-25-09,2500.0,2015-12,NY,13.92,700-704,0.0
81211,accepted,1981-02-09,10833.33,2012-09,CA,7.62,770-774,0.0
77887,accepted,1993-13-05,5416.67,2013-01,KY,8.90,720-724,0.0
79088,accepted,1987-30-09,7236.67,2014-12,NY,14.09,750-754,0.0
20486,accepted,1992-26-04,2333.33,2015-10,KY,10.00,805-809,0.0
81840,accepted,1977-02-09,6250.0,2007-03,NJ,21.49,680-684,1.0
53284,accepted,1995-11-07,3333.33,2013-05,CA,13.11,700-704,0.0
43392,accepted,1993-12-01,2833.33,2011-07,TX,10.65,710-714,0.0
96514,accepted,1986-18-02,8333.33,2015-04,FL,16.29,700-704,0.0
41484,accepted,1988-16-12,4000.0,2006-01,NC,11.71,695-699,0.0
4873,accepted,1986-24-06,10833.33,2015-05,CA,13.57,680-684,0.0
1340,accepted,1982-03-06,7500.0,2014-12,VA,10.83,745-749,0.0
27608,accepted,1986-18-11,7291.67,2006-10,OH,11.99,715-719,0.0
41287,accepted,1995-15-11,2916.67,2013-11,NY,7.90,710-714,0.0
27572,accepted,1993-17-09,2500.0,2014-11,PA,7.49,800-804,0.0
17946,accepted,1983-22-03,5166.67,2015-06,TX,14.46,685-689,1.0
89690,accepted,1985-05-02,3250.0,2014-06,IL,16.29,695-699,0.0
98621,accepted,1983-04-07,3750.0,2013-10,SC,14.09,675-679,0.0
54692,accepted,1987-23-01,8000.0,2013-06,MI,10.74,725-729,0.0
88893,accepted,1985-30-07,9166.67,2010-03,NY,13.11,660-664,0.0
16926,accepted,1980-21-08,5166.67,2010-03,WI,6.91,715-719,0.0
95489,accepted,1989-27-08,3750.0,2015-12,WI,14.09,680-684,0.0
103355,accepted,1989-18-03,4325.0,2013-03,PA,13.11,685-689,1.0
103801,accepted,1975-28-07,4721.0,2006-10,WI,16.82,685-689,1.0
90659,accepted,1983-26-09,9125.0,2014-09,CA,7.90,710-714,0.0
102010,accepted,1980-30-03,2500.0,2012-03,CA,12.92,660-664,0.0
74303,accepted,1986-30-05,5833.33,2008-05,RI,14.33,700-704,0.0
29601,accepted,1982-20-07,4166.67,2006-06,CA,13.99,715-719,0.0
36716,accepted,1989-19-11,4333.33,2009-11,CO,7.51,755-759,0.0
76218,accepted,1982-14-04,2641.67,2013-09,SC,12.12,705-709,0.0
43556,accepted,1997-26-09,3000.0,2015-04,NC,10.65,700-704,0.0
53046,accepted,1986-18-04,3333.33,2010-07,OK,9.76,695-699,0.0
14190,accepted,1997-07-04,3400.0,2015-11,CA,11.86,690-694,1.0
29227,accepted,1994-14-12,7333.33,2015-04,IL,10.99,725-729,0.0
28738,accepted,1980-30-03,4500.0,2006-04,IL,11.99,740-744,0.0
13689,accepted,1992-12-11,3600.0,2010-01,OH,14.35,665-669,0.0
91426,accepted,1987-14-02,5416.67,2006-01,CA,13.11,695-699,0.0
10852,pending,1983-11-07,10000.0,2013-06,TX,11.49,750-754,
47416,accepted,1975-07-07,6500.0,2006-06,AL,18.55,715-719,0.0
