longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-122.18,37.89,18.0,4845.0,735.0,1634.0,734.0,8.1489,NEAR BAY
-121.96,37.94,26.0,3084.0,505.0,1557.0,501.0,5.1582,INLAND
-122.01,37.92,16.0,2638.0,345.0,1055.0,334.0,8.1163,NEAR BAY
-121.93,37.93,16.0,2876.0,391.0,1089.0,377.0,6.299,INLAND
-121.95,37.94,27.0,1469.0,216.0,578.0,219.0,5.9346,INLAND
-122.31,38.0,26.0,3735.0,641.0,1708.0,633.0,4.621,NEAR BAY
-122.27,37.97,10.0,15259.0,2275.0,7266.0,2338.0,6.0666,NEAR BAY
-122.3,37.97,35.0,1811.0,377.0,911.0,340.0,3.375,NEAR BAY
-122.32,37.95,37.0,1887.0,353.0,895.0,359.0,4.45,NEAR BAY
-122.32,37.95,36.0,1425.0,245.0,573.0,239.0,4.35,NEAR BAY
-122.32,38.01,26.0,3054.0,492.0,1495.0,496.0,4.6944,NEAR BAY
-122.32,37.99,24.0,4865.0,968.0,2315.0,893.0,4.2852,NEAR BAY
-122.33,37.98,3.0,2850.0,544.0,1024.0,515.0,6.0115,NEAR BAY
-122.37,37.96,37.0,1572.0,402.0,1046.0,350.0,0.7403,NEAR BAY
-122.41,37.98,36.0,60.0,15.0,42.0,25.0,1.4583,NEAR BAY
-122.35,37.98,34.0,3756.0,726.0,2237.0,686.0,3.7562,NEAR BAY
-122.34,37.97,19.0,392.0,109.0,287.0,81.0,6.0426,NEAR BAY
-122.33,37.98,32.0,1967.0,348.0,1144.0,364.0,4.4135,NEAR BAY
-122.33,37.95,22.0,2099.0,569.0,1135.0,509.0,2.1915,NEAR BAY
-122.32,37.94,46.0,1901.0,295.0,833.0,352.0,5.5196,NEAR BAY
-122.33,37.95,42.0,1627.0,336.0,848.0,316.0,3.7708,NEAR BAY
-122.33,37.94,44.0,1769.0,332.0,828.0,309.0,4.0526,NEAR BAY
-122.34,37.95,38.0,1340.0,298.0,766.0,241.0,3.2833,NEAR BAY
-122.34,37.94,42.0,2206.0,451.0,989.0,444.0,3.125,NEAR BAY
-122.35,37.94,34.0,1880.0,459.0,1358.0,422.0,1.6571,NEAR BAY
-122.36,37.94,45.0,907.0,188.0,479.0,161.0,3.0862,NEAR BAY
-122.36,37.94,27.0,844.0,249.0,583.0,265.0,0.9687,NEAR BAY
-122.32,37.92,29.0,2304.0,399.0,1377.0,454.0,5.0187,NEAR BAY
-122.32,37.91,34.0,2669.0,647.0,1341.0,555.0,2.6399,NEAR BAY
-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,NEAR BAY
-122.3,37.92,33.0,1615.0,271.0,710.0,285.0,4.0804,NEAR BAY
-122.29,37.9,52.0,2657.0,500.0,1131.0,489.0,4.4286,NEAR BAY
-122.28,37.91,38.0,2501.0,348.0,805.0,329.0,6.5576,NEAR BAY
-122.28,37.9,49.0,3191.0,516.0,1148.0,507.0,6.3538,NEAR BAY
-122.28,37.9,52.0,1369.0,249.0,490.0,248.0,4.1212,NEAR BAY
-124.22,41.73,28.0,3003.0,699.0,1530.0,653.0,1.7038,NEAR OCEAN
-124.17,41.76,20.0,2673.0,538.0,1282.0,514.0,2.4605,NEAR OCEAN
-119.95,38.94,24.0,2180.0,517.0,755.0,223.0,2.5875,INLAND
-119.96,38.94,19.0,1429.0,292.0,585.0,188.0,2.2589,INLAND
-119.98,38.92,28.0,1408.0,312.0,522.0,221.0,2.0708,INLAND
-120.01,38.92,25.0,1758.0,357.0,689.0,278.0,2.675,INLAND
-120.01,38.91,27.0,968.0,191.0,283.0,143.0,2.0938,INLAND
-120.01,38.89,24.0,1669.0,422.0,589.0,281.0,3.0089,INLAND
-119.98,38.9,16.0,3109.0,572.0,885.0,334.0,3.5,INLAND
-120.02,38.76,15.0,3142.0,618.0,725.0,285.0,4.3333,INLAND
-120.03,38.89,15.0,3042.0,588.0,918.0,336.0,3.8333,INLAND
-120.02,38.86,19.0,2429.0,459.0,883.0,300.0,3.017,INLAND
-120.79,38.83,15.0,1374.0,291.0,709.0,239.0,1.7222,INLAND
-120.99,38.69,5.0,5743.0,1074.0,2651.0,962.0,4.1163,INLAND
-120.98,38.66,9.0,2073.0,404.0,916.0,373.0,3.225,INLAND
-120.95,38.69,10.0,3421.0,563.0,1689.0,545.0,5.2032,INLAND
-120.97,38.65,9.0,3707.0,602.0,1601.0,555.0,4.0714,INLAND
-120.93,38.77,9.0,2229.0,355.0,788.0,341.0,5.5111,INLAND
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,INLAND
-120.83,38.74,17.0,3685.0,775.0,1714.0,734.0,2.2269,INLAND
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,INLAND
-120.58,38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,INLAND
-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,INLAND
-120.59,38.53,15.0,432.0,87.0,208.0,73.0,3.6125,INLAND
-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,INLAND
-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,INLAND
-119.77,36.74,20.0,1855.0,519.0,1091.0,443.0,1.5547,INLAND
-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,INLAND
-119.8,36.74,25.0,1717.0,542.0,1343.0,471.0,0.799,INLAND
-119.79,36.75,33.0,3161.0,934.0,3530.0,846.0,1.123,INLAND
-119.82,36.74,52.0,610.0,128.0,406.0,122.0,1.8967,INLAND
-119.82,36.72,17.0,1276.0,242.0,927.0,238.0,2.6176,INLAND
-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,INLAND
-119.79,36.72,41.0,1562.0,322.0,927.0,277.0,1.3047,INLAND
-119.78,36.71,35.0,1987.0,394.0,1233.0,383.0,1.3587,INLAND
-119.75,36.72,22.0,3247.0,859.0,4179.0,881.0,1.3343,INLAND
-119.69,36.74,17.0,2438.0,598.0,1563.0,538.0,1.5449,INLAND
-119.67,36.73,27.0,2845.0,417.0,1219.0,460.0,4.9196,INLAND
-119.69,36.71,25.0,556.0,79.0,249.0,71.0,4.4583,INLAND
-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,INLAND
-119.69,36.69,36.0,1432.0,269.0,836.0,237.0,2.1563,INLAND
-119.78,36.65,27.0,1226.0,240.0,706.0,211.0,2.77,INLAND
-119.87,36.72,30.0,1584.0,316.0,984.0,300.0,2.0658,INLAND
-119.8,36.75,46.0,2625.0,593.0,1368.0,551.0,1.5273,INLAND
-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,INLAND
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,INLAND
-119.76,36.75,35.0,1607.0,383.0,1407.0,382.0,2.19,INLAND
-119.77,36.76,40.0,2009.0,519.0,2219.0,505.0,1.2101,INLAND
-119.74,36.76,36.0,912.0,216.0,842.0,219.0,1.4766,INLAND
-119.73,36.76,30.0,1548.0,282.0,886.0,311.0,3.1,INLAND
-119.72,36.75,27.0,1691.0,282.0,869.0,337.0,3.9514,INLAND
-119.7,36.75,11.0,3626.0,779.0,1819.0,731.0,2.4956,INLAND
-119.71,36.8,17.0,1415.0,267.0,861.0,293.0,3.25,INLAND
-119.72,36.8,23.0,2128.0,442.0,1047.0,450.0,2.625,INLAND
-119.72,36.81,15.0,2175.0,564.0,1194.0,482.0,2.6767,INLAND
-119.74,36.77,30.0,2427.0,482.0,1375.0,518.0,2.5737,INLAND
-119.83,36.77,32.0,2867.0,615.0,1705.0,570.0,2.4286,INLAND
-119.83,36.78,30.0,3162.0,640.0,1660.0,639.0,2.8359,INLAND
-119.87,36.79,7.0,1932.0,419.0,1014.0,389.0,3.0938,INLAND
-119.89,36.79,5.0,3821.0,705.0,2179.0,694.0,3.7821,INLAND
-119.86,36.78,7.0,2232.0,490.0,1274.0,499.0,2.9853,INLAND
-119.85,36.76,10.0,2067.0,450.0,845.0,354.0,1.8214,INLAND
-119.89,36.76,17.0,1987.0,335.0,1152.0,313.0,4.1719,INLAND
-119.92,36.77,18.0,1422.0,243.0,702.0,230.0,3.6204,INLAND
-120.1,36.66,19.0,2020.0,416.0,1341.0,360.0,1.7,INLAND
-119.95,36.8,30.0,1233.0,214.0,620.0,199.0,3.4297,INLAND
-120.02,36.8,25.0,1270.0,255.0,1050.0,245.0,2.1618,INLAND
-120.04,36.79,48.0,1341.0,239.0,671.0,208.0,2.7917,INLAND
-119.85,36.82,16.0,1852.0,274.0,887.0,286.0,5.5405,INLAND
-119.88,36.83,2.0,4055.0,735.0,1730.0,654.0,4.2132,INLAND
-119.85,36.81,15.0,1743.0,310.0,1011.0,325.0,3.755,INLAND
-119.84,36.83,17.0,3012.0,408.0,987.0,362.0,7.4201,INLAND
-119.82,36.82,28.0,2268.0,336.0,752.0,330.0,5.2809,INLAND
-119.82,36.81,25.0,3305.0,551.0,1149.0,500.0,5.0698,INLAND
-119.82,36.84,7.0,2289.0,342.0,1077.0,354.0,5.4868,INLAND
-119.78,36.83,11.0,2754.0,663.0,1328.0,604.0,2.3667,INLAND
-119.79,36.82,25.0,2330.0,462.0,1215.0,467.0,3.2143,INLAND
-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,INLAND
-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,INLAND
-119.82,36.78,36.0,1582.0,313.0,761.0,318.0,2.6055,INLAND
-119.79,36.79,33.0,3433.0,785.0,1806.0,783.0,1.9386,INLAND
-119.8,36.79,45.0,1337.0,187.0,471.0,187.0,5.187,INLAND
-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,INLAND
-119.74,36.79,28.0,2857.0,619.0,1614.0,592.0,2.1573,INLAND
-119.77,36.8,32.0,3461.0,665.0,1507.0,649.0,2.9244,INLAND
-119.76,36.82,17.0,6932.0,1486.0,3056.0,1453.0,2.3375,INLAND
-119.67,36.89,15.0,2373.0,364.0,1280.0,386.0,5.308,INLAND
-119.71,36.83,15.0,2727.0,500.0,1228.0,436.0,3.5078,INLAND
-119.73,36.83,14.0,3348.0,491.0,1584.0,493.0,5.0828,INLAND
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,INLAND
-119.71,36.81,19.0,1648.0,368.0,557.0,354.0,1.7969,INLAND
-119.72,36.82,16.0,2627.0,613.0,1054.0,623.0,1.9483,INLAND
-119.67,36.83,3.0,2029.0,336.0,1003.0,340.0,4.4356,INLAND
-119.67,36.82,2.0,2579.0,376.0,1133.0,342.0,4.5577,INLAND
-119.69,36.81,13.0,1524.0,366.0,994.0,370.0,2.5446,INLAND
-119.68,36.8,7.0,2855.0,518.0,1748.0,498.0,4.2066,INLAND
-119.69,36.79,5.0,2613.0,476.0,1490.0,481.0,4.0993,INLAND
-119.57,36.7,34.0,1759.0,354.0,899.0,337.0,2.6823,INLAND
-119.52,36.71,21.0,1834.0,321.0,1120.0,314.0,2.59,INLAND
-119.61,36.94,14.0,863.0,151.0,315.0,135.0,4.2679,INLAND
-119.21,37.25,44.0,3042.0,697.0,335.0,115.0,4.1838,INLAND
-118.91,36.79,19.0,1616.0,324.0,187.0,80.0,3.7857,INLAND
-119.32,36.62,15.0,1070.0,256.0,1070.0,243.0,1.5642,INLAND
-119.45,36.6,42.0,510.0,88.0,247.0,99.0,2.5,INLAND
-119.44,36.59,32.0,1153.0,236.0,761.0,241.0,2.825,INLAND
-119.46,36.6,18.0,1404.0,226.0,754.0,229.0,3.9844,INLAND
-119.49,36.58,21.0,2106.0,410.0,867.0,380.0,1.9913,INLAND
-119.52,36.61,33.0,1225.0,275.0,1065.0,248.0,1.8958,INLAND
-119.62,36.56,30.0,1722.0,372.0,1467.0,403.0,1.8878,INLAND
-119.56,36.51,37.0,1018.0,213.0,663.0,204.0,1.6635,INLAND
-119.69,36.46,29.0,1702.0,301.0,914.0,280.0,2.8125,INLAND
-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,INLAND
-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,INLAND
-120.1,36.21,12.0,1462.0,356.0,1708.0,367.0,1.5086,INLAND
-120.37,36.13,10.0,2522.0,533.0,1335.0,493.0,3.2639,INLAND
-120.25,36.65,31.0,1177.0,221.0,744.0,223.0,2.4937,INLAND
-120.51,36.55,20.0,1193.0,263.0,1274.0,241.0,1.9417,INLAND
-120.38,36.75,25.0,1689.0,495.0,1745.0,457.0,1.9056,INLAND
-120.55,36.97,42.0,1766.0,344.0,1084.0,323.0,2.3295,INLAND
-122.16,39.74,20.0,707.0,126.0,337.0,125.0,3.0469,INLAND
-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2.3507,INLAND
-122.16,39.78,32.0,1288.0,221.0,562.0,203.0,2.325,INLAND
-122.23,39.75,16.0,2026.0,396.0,1031.0,382.0,1.9375,INLAND
-122.53,39.5,25.0,1231.0,240.0,658.0,211.0,2.4861,INLAND
-124.16,40.79,52.0,1264.0,277.0,591.0,284.0,1.7778,NEAR OCEAN
-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,NEAR OCEAN
-124.16,40.78,43.0,2241.0,446.0,932.0,395.0,2.9038,NEAR OCEAN
-124.19,40.77,30.0,2975.0,634.0,1367.0,583.0,2.442,NEAR OCEAN
-124.14,40.79,38.0,1552.0,290.0,873.0,291.0,2.4896,NEAR OCEAN
-124.16,40.78,46.0,1975.0,346.0,791.0,349.0,3.8,NEAR OCEAN
-124.15,40.79,37.0,2692.0,488.0,1263.0,486.0,3.0216,NEAR OCEAN
-124.15,40.78,36.0,2112.0,374.0,829.0,368.0,3.3984,NEAR OCEAN
-124.13,40.8,31.0,2152.0,462.0,1259.0,420.0,2.2478,NEAR OCEAN
-124.13,40.79,29.0,2474.0,453.0,1130.0,427.0,2.8833,NEAR OCEAN
-124.13,40.79,32.0,2017.0,359.0,855.0,346.0,3.5833,NEAR OCEAN
-124.06,40.86,34.0,4183.0,,1891.0,669.0,3.2216,NEAR OCEAN
-124.09,40.87,44.0,692.0,206.0,398.0,211.0,1.1576,NEAR OCEAN
-124.08,40.87,29.0,1710.0,469.0,990.0,425.0,1.1479,NEAR OCEAN
-124.07,40.87,31.0,334.0,134.0,780.0,130.0,0.7684,NEAR OCEAN
-124.15,40.88,33.0,2235.0,506.0,1165.0,441.0,1.725,NEAR OCEAN
-124.1,40.88,35.0,2987.0,578.0,1581.0,585.0,2.0657,NEAR OCEAN
-124.08,40.91,13.0,2522.0,719.0,1381.0,628.0,1.6667,NEAR OCEAN
-123.85,41.32,31.0,938.0,238.0,425.0,157.0,1.0486,<1H OCEAN
-123.72,41.09,19.0,1970.0,431.0,1166.0,363.0,1.8208,<1H OCEAN
-124.06,41.13,22.0,3263.0,799.0,1384.0,578.0,2.4708,NEAR OCEAN
-123.98,40.88,41.0,1719.0,372.0,844.0,336.0,2.6923,<1H OCEAN
-123.88,40.93,28.0,1272.0,259.0,519.0,220.0,3.2891,<1H OCEAN
-124.16,40.95,20.0,1075.0,214.0,529.0,196.0,3.1406,NEAR OCEAN
-124.09,40.95,18.0,2250.0,484.0,1248.0,472.0,2.5893,NEAR OCEAN
-124.21,40.75,32.0,1218.0,331.0,620.0,268.0,1.6528,NEAR OCEAN
-124.16,40.6,39.0,1322.0,283.0,642.0,292.0,2.4519,NEAR OCEAN
-124.1,40.5,30.0,1927.0,393.0,996.0,374.0,2.2357,<1H OCEAN
-124.26,40.58,52.0,2217.0,394.0,907.0,369.0,2.3571,NEAR OCEAN
-124.35,40.54,52.0,1820.0,300.0,806.0,270.0,3.0147,NEAR OCEAN
-123.82,40.16,19.0,2283.0,634.0,1184.0,453.0,1.2227,<1H OCEAN
-115.52,33.12,38.0,1327.0,262.0,784.0,231.0,1.8793,INLAND
-115.62,33.04,20.0,1121.0,244.0,766.0,230.0,2.2969,INLAND
-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,INLAND
-115.57,32.85,33.0,1365.0,269.0,825.0,250.0,3.2396,INLAND
-115.57,32.84,29.0,1207.0,301.0,804.0,288.0,1.9531,INLAND
-115.64,32.8,23.0,1228.0,235.0,569.0,235.0,3.1667,INLAND
-115.69,32.79,18.0,1564.0,340.0,1161.0,343.0,2.1792,INLAND
-115.73,32.8,44.0,472.0,81.0,206.0,57.0,2.2083,INLAND
-115.55,32.82,34.0,1540.0,316.0,1013.0,274.0,2.5664,INLAND
-115.58,32.81,10.0,1088.0,203.0,533.0,201.0,3.6597,INLAND
-115.57,32.8,16.0,2276.0,594.0,1184.0,513.0,1.875,INLAND
-115.48,32.8,21.0,1260.0,246.0,805.0,239.0,2.6172,INLAND
-115.53,32.73,14.0,1527.0,325.0,1453.0,332.0,1.735,INLAND
-115.52,32.73,17.0,1190.0,275.0,1113.0,258.0,2.3571,INLAND
-115.55,32.8,23.0,666.0,142.0,580.0,160.0,2.1136,INLAND
-115.57,32.78,20.0,1534.0,235.0,871.0,222.0,6.2715,INLAND
-116.0,32.74,26.0,1134.0,280.0,329.0,158.0,1.4338,INLAND
-115.9,33.34,19.0,1210.0,248.0,329.0,155.0,1.7857,INLAND
-115.73,33.36,19.0,749.0,238.0,476.0,169.0,1.7727,INLAND
-118.18,37.35,16.0,3806.0,794.0,1501.0,714.0,2.1212,INLAND
-118.39,37.37,25.0,3295.0,824.0,1477.0,770.0,1.8325,INLAND
-117.9,36.95,19.0,99.0,26.0,51.0,22.0,1.7292,INLAND
-118.18,36.63,23.0,2311.0,487.0,1019.0,384.0,2.2574,INLAND
-119.02,35.42,42.0,2271.0,458.0,1124.0,447.0,2.7583,INLAND
-119.05,35.44,5.0,2133.0,487.0,1182.0,438.0,3.0268,INLAND
-119.02,35.44,29.0,3415.0,631.0,1527.0,597.0,4.0125,INLAND
-119.02,35.41,41.0,2221.0,516.0,1106.0,473.0,1.97,INLAND
-119.04,35.41,25.0,1577.0,310.0,844.0,309.0,3.0625,INLAND
-119.04,35.41,20.0,3268.0,833.0,1622.0,758.0,1.3587,INLAND
-119.11,35.42,52.0,154.0,,37.0,16.0,10.0263,INLAND
-118.99,35.4,48.0,1908.0,331.0,789.0,321.0,3.5714,INLAND
-118.98,35.4,34.0,813.0,171.0,440.0,170.0,2.8393,INLAND
-118.98,35.41,36.0,1482.0,266.0,640.0,274.0,3.875,INLAND
-118.96,35.4,28.0,4667.0,875.0,2404.0,841.0,3.2325,INLAND
-118.95,35.4,23.0,4483.0,894.0,2136.0,883.0,3.6875,INLAND
-118.95,35.38,35.0,2220.0,388.0,906.0,373.0,3.5938,INLAND
-118.96,35.38,41.0,2417.0,435.0,973.0,406.0,3.0568,INLAND
-118.95,35.38,30.0,2594.0,478.0,1419.0,480.0,3.725,INLAND
-118.94,35.39,13.0,3137.0,417.0,1318.0,397.0,7.7751,INLAND
-118.94,35.41,10.0,3216.0,526.0,1539.0,483.0,6.3639,INLAND
-118.91,35.4,10.0,3587.0,774.0,1398.0,763.0,2.569,INLAND
-118.91,35.37,32.0,4121.0,755.0,2590.0,721.0,3.3462,INLAND
-118.94,35.37,33.0,3372.0,741.0,2352.0,704.0,2.0643,INLAND
-118.95,35.37,37.0,1475.0,327.0,946.0,295.0,1.6728,INLAND
-118.97,35.37,41.0,2396.0,602.0,1781.0,543.0,1.8819,INLAND
-118.97,35.38,35.0,1673.0,426.0,1041.0,413.0,1.375,INLAND
-118.99,35.38,30.0,1390.0,361.0,1116.0,298.0,1.3451,INLAND
-118.98,35.38,28.0,1171.0,299.0,1193.0,273.0,0.8639,INLAND
-119.01,35.37,35.0,120.0,35.0,477.0,41.0,1.9125,INLAND
-119.01,35.37,44.0,593.0,136.0,364.0,121.0,1.4779,INLAND
-119.03,35.38,52.0,1695.0,290.0,540.0,260.0,2.7312,INLAND
-119.03,35.37,52.0,1503.0,367.0,554.0,277.0,1.6786,INLAND
-119.04,35.37,46.0,1637.0,338.0,714.0,297.0,2.1818,INLAND
-119.02,35.36,48.0,1833.0,396.0,947.0,363.0,2.2827,INLAND
-119.01,35.37,33.0,821.0,181.0,579.0,172.0,1.2469,INLAND
-119.0,35.36,40.0,850.0,227.0,764.0,186.0,0.9407,INLAND
-119.0,35.36,35.0,1021.0,280.0,1258.0,239.0,1.7375,INLAND
-118.98,35.36,29.0,1244.0,266.0,933.0,227.0,1.6981,INLAND
-118.99,35.36,18.0,1524.0,354.0,1210.0,344.0,1.1136,INLAND
-118.97,35.37,34.0,1379.0,333.0,1156.0,315.0,1.7197,INLAND
-118.97,35.36,31.0,1418.0,306.0,1219.0,312.0,1.5743,INLAND
-118.98,35.35,21.0,496.0,131.0,511.0,124.0,1.7614,INLAND
-118.99,35.33,36.0,1590.0,367.0,1311.0,390.0,1.6786,INLAND
-119.01,35.35,39.0,598.0,149.0,366.0,132.0,1.9125,INLAND
-119.02,35.34,38.0,1463.0,294.0,692.0,295.0,2.3125,INLAND
-119.03,35.34,36.0,3474.0,645.0,1679.0,616.0,2.7256,INLAND
-119.04,35.35,31.0,1607.0,336.0,817.0,307.0,2.5644,INLAND
-119.05,35.34,14.0,3580.0,984.0,1933.0,912.0,2.6637,INLAND
-119.07,35.34,16.0,4201.0,786.0,1667.0,724.0,4.8839,INLAND
-119.12,35.33,4.0,8574.0,1489.0,4250.0,1444.0,5.1036,INLAND
-119.07,35.33,13.0,9027.0,1901.0,4870.0,1797.0,3.406,INLAND
-119.02,35.34,34.0,2861.0,510.0,1375.0,486.0,3.4286,INLAND
-119.01,35.34,36.0,973.0,219.0,613.0,187.0,1.5625,INLAND
-119.01,35.33,42.0,1120.0,255.0,677.0,213.0,1.5429,INLAND
-119.0,35.33,35.0,991.0,221.0,620.0,207.0,1.9417,INLAND
-119.09,35.3,3.0,2821.0,519.0,1353.0,495.0,3.6852,INLAND
-119.05,35.32,11.0,7035.0,1455.0,3525.0,1387.0,3.4827,INLAND
-119.04,35.31,11.0,2161.0,371.0,1267.0,388.0,4.1957,INLAND
-118.99,35.24,40.0,282.0,59.0,213.0,71.0,2.35,INLAND
-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,INLAND
-118.95,34.83,18.0,3278.0,762.0,1338.0,550.0,2.9891,INLAND
-119.16,34.95,14.0,4054.0,787.0,1581.0,579.0,3.0882,INLAND
-119.42,35.19,26.0,890.0,172.0,483.0,170.0,4.15,INLAND
-119.45,35.16,34.0,3437.0,696.0,1783.0,608.0,2.3912,INLAND
-119.47,35.4,32.0,2167.0,421.0,1301.0,394.0,1.9718,INLAND
-119.11,35.39,22.0,984.0,176.0,451.0,170.0,3.25,INLAND
-119.27,35.49,39.0,2649.0,572.0,1815.0,547.0,2.3533,INLAND
-119.35,35.58,13.0,1657.0,362.0,1186.0,376.0,1.1903,INLAND
-119.33,35.6,32.0,2703.0,683.0,2682.0,675.0,1.4619,INLAND
-119.19,35.64,29.0,1476.0,220.0,902.0,205.0,2.6726,INLAND
-119.24,35.67,32.0,3216.0,750.0,2639.0,709.0,2.0025,INLAND
-119.23,35.78,8.0,1612.0,343.0,1230.0,330.0,2.1806,INLAND
-119.23,35.74,16.0,2275.0,659.0,1914.0,614.0,2.033,INLAND
-118.92,35.47,6.0,1755.0,280.0,664.0,254.0,6.2885,INLAND
-119.01,35.44,20.0,3458.0,651.0,1465.0,621.0,2.5806,INLAND
-118.93,35.44,13.0,1439.0,237.0,557.0,227.0,6.1563,INLAND
-118.41,35.63,15.0,5907.0,1257.0,2310.0,1001.0,2.3125,INLAND
-118.61,35.47,13.0,2267.0,601.0,756.0,276.0,2.5474,INLAND
-117.73,35.73,35.0,2916.0,594.0,1870.0,432.0,3.625,INLAND
-117.67,35.65,18.0,2737.0,589.0,1128.0,533.0,2.8,INLAND
-117.7,35.64,8.0,2683.0,416.0,1154.0,399.0,5.8625,INLAND
-117.67,35.64,6.0,2115.0,342.0,927.0,337.0,6.1935,INLAND
-117.68,35.61,9.0,4241.0,832.0,1929.0,742.0,3.5988,INLAND
-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1.8984,INLAND
-117.74,35.65,15.0,2357.0,484.0,1110.0,442.0,3.1755,INLAND
-118.0,35.05,21.0,1739.0,425.0,945.0,362.0,3.4015,INLAND
-117.79,35.21,4.0,2.0,2.0,6.0,2.0,2.375,INLAND
-117.95,35.08,1.0,83.0,15.0,32.0,15.0,4.875,INLAND
-117.98,35.1,4.0,923.0,166.0,352.0,135.0,4.5724,INLAND
-117.68,34.99,33.0,1589.0,307.0,853.0,272.0,4.2292,INLAND
-118.17,34.87,9.0,1507.0,293.0,761.0,278.0,3.0184,INLAND
-118.15,35.06,15.0,1069.0,296.0,569.0,263.0,2.0441,INLAND
-118.15,35.04,29.0,1671.0,368.0,821.0,337.0,2.16,INLAND
-118.51,35.16,7.0,4371.0,727.0,1932.0,654.0,4.625,INLAND
-118.61,34.99,11.0,4031.0,766.0,1539.0,564.0,3.8917,INLAND
-118.85,35.2,17.0,2783.0,678.0,2566.0,641.0,1.9907,INLAND
-118.91,35.27,29.0,1401.0,317.0,1344.0,306.0,2.0921,INLAND
-118.92,35.26,20.0,3815.0,924.0,3450.0,920.0,2.0174,INLAND
-118.91,35.24,29.0,2888.0,753.0,2949.0,699.0,1.7716,INLAND
-119.87,36.34,26.0,1414.0,265.0,779.0,249.0,2.9167,INLAND
-119.79,36.32,19.0,3252.0,614.0,1971.0,607.0,3.0667,INLAND
-119.77,36.31,14.0,3677.0,863.0,2191.0,785.0,2.6218,INLAND
-119.78,36.27,29.0,1871.0,315.0,1066.0,309.0,4.5714,INLAND
-119.72,36.34,33.0,1287.0,214.0,580.0,210.0,3.2019,INLAND
-119.65,36.35,21.0,1745.0,266.0,837.0,292.0,4.3911,INLAND
-119.66,36.35,15.0,1724.0,374.0,947.0,391.0,3.1094,INLAND
-119.63,36.32,36.0,1518.0,287.0,749.0,255.0,2.2333,INLAND
-119.65,36.34,47.0,1869.0,357.0,832.0,315.0,3.0846,INLAND
-119.68,36.32,26.0,592.0,121.0,268.0,116.0,1.7596,INLAND
-119.66,36.33,16.0,2048.0,373.0,1052.0,388.0,4.0909,INLAND
-119.65,36.3,28.0,941.0,175.0,588.0,180.0,2.3466,INLAND
-119.61,36.31,25.0,1847.0,371.0,1460.0,353.0,1.8839,INLAND
-119.57,36.27,20.0,2673.0,452.0,1394.0,449.0,2.625,INLAND
-119.69,36.25,35.0,2011.0,349.0,970.0,300.0,2.395,INLAND
-119.57,36.09,6.0,2015.0,413.0,992.0,319.0,2.3889,INLAND
-119.58,36.11,21.0,2004.0,385.0,1397.0,398.0,2.2169,INLAND
-119.9,36.2,43.0,187.0,38.0,106.0,40.0,1.875,INLAND
-119.82,36.19,33.0,1293.0,272.0,694.0,229.0,2.0221,INLAND
-119.96,35.99,25.0,1047.0,270.0,1505.0,286.0,2.0976,INLAND
-120.14,36.0,33.0,1726.0,420.0,1371.0,388.0,2.0335,INLAND
-122.9,39.23,39.0,1295.0,240.0,534.0,179.0,3.9519,INLAND
-122.92,39.05,16.0,1548.0,295.0,605.0,250.0,3.5652,INLAND
-122.91,39.05,20.0,1128.0,229.0,621.0,210.0,3.2216,INLAND
-122.91,39.05,27.0,789.0,208.0,295.0,108.0,3.7667,INLAND
-122.7,39.14,13.0,532.0,111.0,214.0,62.0,3.3929,INLAND
-122.83,39.09,26.0,2191.0,495.0,679.0,371.0,1.4679,INLAND
-122.79,39.09,20.0,1798.0,395.0,685.0,331.0,1.625,INLAND
-122.8,39.08,17.0,1880.0,467.0,798.0,342.0,1.4676,INLAND
-122.7,39.0,18.0,793.0,148.0,186.0,59.0,2.3125,INLAND
-122.63,38.94,18.0,3844.0,969.0,1832.0,845.0,1.125,INLAND
