id,Amount_Requested,Loan_Purpose,Loan_Length,Status,Debt_To_Income_Ratio,Home_Ownership,FICO,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months
102580,3500,medical,36 months,accepted,10.19,OTHER,657.0,8.0,9771.0,4.0
57127,24000,debt_consolidation,60 months,accepted,3.48,RENT,692.0,8.0,8224.0,1.0
70843,8000,debt_consolidation,36 months,accepted,14.31,RENT,692.0,7.0,5074.0,2.0
73060,12000,credit_card,36 months,accepted,13.88,MORTGAGE,777.0,15.0,20639.0,1.0
88845,17600,debt_consolidation,36 months,accepted,16.58,MORTGAGE,752.0,8.0,235.0,1.0
1031,5000,debt_consolidation,36 months,accepted,16.29,RENT,667.0,11.0,14244.0,2.0
14556,8000,educational,60 months,accepted,5.56,RENT,662.0,5.0,5770.0,2.0
8549,10000,debt_consolidation,36 months,accepted,17.04,MORTGAGE,732.0,8.0,6948.0,2.0
61042,16800,debt_consolidation,36 months,accepted,3.87,OWNER,802.0,5.0,13470.0,1.0
13096,6500,home_improvement,60 months,accepted,6.86,MORTGAGE,757.0,10.0,2345.0,1.0
70987,35000,home_improvement,36 months,accepted,20.7,MORTGAGE,792.0,10.0,28864.0,0.0
70752,9950,debt_consolidation,36 months,accepted,4.19,MORTGAGE,687.0,9.0,5038.0,1.0
35935,5000,debt_consolidation,36 months,accepted,28.77,RENT,752.0,3.0,0.0,1.0
68413,10000,debt_consolidation,60 months,pending,28.39,RENT,697.0,23.0,10067.0,2.0
74613,6000,debt_consolidation,36 months,accepted,19.97,MORTGAGE,687.0,6.0,5523.0,1.0
82673,35000,debt_consolidation,36 months,accepted,20.27,MORTGAGE,772.0,15.0,35242.0,0.0
56341,5600,debt_consolidation,36 months,accepted,16.54,RENT,707.0,8.0,3373.0,0.0
32601,17000,small_business,36 months,pending,6.43,RENT,797.0,4.0,1352.0,3.0
25674,15000,debt_consolidation,60 months,accepted,17.45,RENT,717.0,13.0,10855.0,0.0
73376,3000,small_business,36 months,accepted,1.7,MORTGAGE,687.0,7.0,874.0,0.0
89741,12000,credit_card,36 months,accepted,9.86,RENT,667.0,10.0,4390.0,0.0
33667,25000,debt_consolidation,36 months,accepted,14.59,MORTGAGE,707.0,11.0,22364.0,3.0
88438,31075,credit_card,36 months,pending,26.18,OWNER,662.0,20.0,27221.0,2.0
77788,4750,debt_consolidation,60 months,accepted,23.48,RENT,742.0,11.0,1687.0,3.0
40131,6400,credit_card,36 months,accepted,14.88,RENT,682.0,7.0,15055.0,0.0
36163,25000,debt_consolidation,36 months,accepted,15.38,RENT,732.0,9.0,11395.0,0.0
52543,5000,major_purchase,36 months,accepted,6.43,MORTGAGE,787.0,10.0,792.0,0.0
27201,12000,home_improvement,60 months,accepted,4.3,MORTGAGE,757.0,5.0,3942.0,2.0
60064,20000,debt_consolidation,36 months,pending,13.74,MORTGAGE,667.0,18.0,18809.0,1.0
39439,10000,debt_consolidation,36 months,accepted,13.09,RENT,667.0,9.0,23870.0,1.0
98321,9750,other,36 months,accepted,10.55,RENT,662.0,13.0,8688.0,1.0
61683,10000,debt_consolidation,36 months,accepted,15.02,MORTGAGE,687.0,13.0,8178.0,0.0
101987,3000,small_business,36 months,accepted,4.34,OWNER,682.0,3.0,8414.0,4.0
81939,25000,debt_consolidation,60 months,accepted,1.31,MORTGAGE,702.0,6.0,92.0,0.0
9885,5000,other,36 months,accepted,18.73,MORTGAGE,672.0,9.0,8097.0,1.0
19235,6500,credit_card,36 months,accepted,22.84,MORTGAE,732.0,11.0,7435.0,0.0
73893,8325,debt_consolidation,36 months,accepted,15.22,RENT,672.0,13.0,7171.0,0.0
65788,20000,small_business,60 months,accepted,13.94,MORTGAGE,712.0,15.0,22246.0,0.0
70001,12000,credit_card,36 months,accepted,20.32,MORTGAGE,712.0,9.0,10054.0,1.0
14243,9500,small_business,60 months,accepted,13.64,MORTGAGE,757.0,10.0,46358.0,0.0
16597,12000,debt_consolidation,60 months,accepted,22.13,MORTGAGE,782.0,12.0,14464.0,1.0
14355,7200,debt_consolidation,60 months,pending,16.78,RENT,717.0,11.0,5459.0,0.0
85461,8500,credit_card,36 months,accepted,11.23,MORTGAGE,712.0,18.0,10568.0,0.0
76503,17475,debt_consolidation,60 months,accepted,22.95,MORTGAGE,687.0,13.0,15852.0,3.0
71743,10000,home_improvement,36 months,accepted,13.49,MORTGAGE,692.0,9.0,6634.0,0.0
66429,18000,house,60 months,accepted,1.92,RENT,662.0,6.0,4243.0,3.0
18916,4800,medical,36 months,accepted,20.17,MORTGAGE,787.0,19.0,13461.0,2.0
40840,5000,wedding,36 months,accepted,16.44,MORTGAGE,722.0,10.0,12346.0,0.0
49985,20000,credit_card,36 months,accepted,10.32,RENT,722.0,6.0,15762.0,0.0
91018,12300,debt_consolidation,36 months,accepted,19.26,MORTGAGE,712.0,13.0,4460.0,2.0
46016,28000,debt_consolidation,60 months,accepted,10.29,MORTGAGE,677.0,11.0,18101.0,2.0
20772,1675,debt_consolidation,36 months,accepted,4.81,RENT,692.0,4.0,1466.0,0.0
7006,7500,car,36 months,accepted,4.92,RENT,687.0,3.0,8398.0,0.0
17832,9200,debt_consolidation,36 months,accepted,15.42,MORTGAGE,677.0,12.0,17391.0,0.0
82746,8000,credit_card,36 months,accepted,10.76,MORTGAGE,677.0,13.0,4084.0,3.0
28147,5000,moving,36 months,pending,23.25,RENT,692.0,8.0,8339.0,0.0
46059,19125,other,60 months,accepted,15.69,OWNER,692.0,8.0,7858.0,0.0
29858,5075,debt_consolidation,36 months,accepted,20.1,MORTGAGE,792.0,9.0,269.0,3.0
18553,7000,debt_consolidation,36 months,accepted,22.69,MORTGAGE,712.0,8.0,14075.0,1.0
72582,5000,debt_consolidation,36 months,accepted,16.97,MORTGAGE,677.0,16.0,25524.0,0.0
30718,35000,small_business,60 months,accepted,10.63,MORTGAGE,762.0,10.0,9.0,1.0
50460,2225,credit_card,36 months,accepted,24.09,MORTGAGE,672.0,9.0,26854.0,1.0
66149,4000,major_purchase,36 months,accepted,4.58,RENT,717.0,5.0,6916.0,2.0
41523,16000,debt_consolidation,36 months,accepted,2.23,MORTGAGE,742.0,11.0,3076.0,0.0
76858,15500,debt_consolidation,36 months,accepted,27.6,OWNER,677.0,10.0,8692.0,0.0
91738,16000,debt_consolidation,60 months,accepted,14.88,MORTGAGE,697.0,9.0,22918.0,2.0
21508,9000,debt_consolidation,60 months,accepted,5.74,RENT,712.0,8.0,7556.0,2.0
29999,20000,wedding,60 months,accepted,24.58,MORTGAGE,712.0,14.0,12231.0,3.0
17924,20000,credit_card,60 months,accepted,9.72,MORTGAGE,687.0,8.0,106527.0,0.0
46748,30000,debt_consolidation,60 months,accepted,24.71,RENT,692.0,12.0,39144.0,0.0
25426,10000,debt_consolidation,36 months,accepted,7.43,RENT,737.0,3.0,10187.0,0.0
76810,14000,credit_card,36 months,accepted,31.02,MORTGAGE,662.0,15.0,12728.0,3.0
101596,5000,other,36 months,accepted,1.0,NONE,802.0,,,
76324,18000,other,60 months,accepted,22.93,RENT,712.0,13.0,2819.0,0.0
48235,10000,debt_consolidation,36 months,accepted,19.05,MORTGAGE,742.0,8.0,28302.0,0.0
50533,25975,house,60 months,accepted,15.51,MORTGAGE,737.0,6.0,3607.0,0.0
79478,10350,car,36 months,accepted,20.46,RENT,692.0,10.0,10841.0,1.0
88920,10850,debt_consolidation,36 months,accepted,33.9,OWNER,662.0,7.0,9577.0,0.0
28663,4075,home_improvement,36 months,accepted,23.41,MORTGAGE,772.0,6.0,34103.0,1.0
10761,14500,credit_card,60 months,accepted,14.26,MORTGAGE,757.0,6.0,18555.0,0.0
71249,12000,debt_consolidation,36 months,accepted,27.48,MORTGAGE,712.0,12.0,10490.0,0.0
97462,1000,other,36 months,accepted,19.78,RENT,667.0,4.0,5561.0,0.0
101208,5900,debt_consolidation,36 months,accepted,14.19,MORTGAGE,702.0,8.0,5921.0,0.0
74097,9950,debt_consolidation,36 months,accepted,24.21,MORTGAGE,707.0,17.0,16618.0,1.0
81822,7200,debt_consolidation,36 months,accepted,17.27,MORTGAGE,792.0,14.0,4838.0,0.0
38540,14750,debt_consolidation,60 months,accepted,17.32,MORTGAGE,687.0,8.0,11003.0,1.0
103250,5000,other,36 months,accepted,2.67,RENT,692.0,4.0,2474.0,8.0
20785,20000,debt_consolidation,36 months,accepted,19.43,MORTGAGE,717.0,12.0,14308.0,1.0
32636,18400,debt_consolidation,60 months,accepted,22.53,MORTGAGE,707.0,14.0,10439.0,2.0
2834,7200,other,36 months,accepted,13.62,OWNER,702.0,3.0,1621.0,1.0
45427,18000,debt_consolidation,60 months,accepted,2.13,MORTGAGE,727.0,9.0,1721.0,3.0
83841,8000,debt_consolidation,36 months,accepted,24.98,RENT,692.0,10.0,5428.0,0.0
38903,4000,small_business,36 months,accepted,13.16,MORTGAGE,722.0,9.0,7171.0,2.0
90332,6000,debt_consolidation,36 months,accepted,18.1,RENT,692.0,18.0,14468.0,3.0
8382,6250,debt_consolidation,36 months,accepted,18.04,MORTGAGE,722.0,5.0,14863.0,0.0
77035,5375,car,36 months,accepted,15.05,MORTGAGE,687.0,13.0,4087.0,2.0
100469,8875,debt_consolidation,36 months,accepted,14.9,RENT,667.0,8.0,10008.0,0.0
39792,7000,debt_consolidation,36 months,accepted,7.38,RENT,702.0,7.0,12168.0,0.0
80904,12000,debt_consolidation,36 months,accepted,21.83,RENT,682.0,20.0,11583.0,2.0
60688,21250,credit_card,36 months,accepted,26.53,OWNER,672.0,15.0,25287.0,2.0
68301,3600,car,60 months,accepted,22.22,MORTGAGE,682.0,13.0,11702.0,0.0
82419,12000,debt_consolidation,36 months,accepted,28.2,MORTGAGE,672.0,11.0,10727.0,0.0
71540,10050,credit_card,36 months,accepted,16.48,RENT,692.0,7.0,13337.0,2.0
67109,4025,credit_card,36 months,accepted,15.32,MORTGAGE,702.0,12.0,15943.0,0.0
48352,5000,debt_consolidation,36 months,accepted,1.2,RENT,782.0,8.0,531.0,1.0
36706,16500,small_business,60 months,accepted,12.07,MORTGAGE,777.0,11.0,2316.0,1.0
22993,10000,home_improvement,36 months,accepted,7.94,MORTGAGE,737.0,12.0,3181.0,0.0
102441,7500,educational,36 months,accepted,21.34,MORTGAGE,687.0,14.0,20947.0,7.0
50602,10000,debt_consolidation,36 months,accepted,24.66,MORTGAGE,757.0,8.0,5904.0,0.0
52285,10000,credit_card,36 months,accepted,22.66,RENT,717.0,8.0,12724.0,0.0
77559,18000,credit_card,36 months,accepted,18.36,RENT,732.0,16.0,12522.0,0.0
98980,7000,credit_card,36 months,accepted,24.93,MORTGAGE,682.0,20.0,18792.0,3.0
92488,22000,debt_consolidation,60 months,accepted,33.93,MORTGAGE,672.0,14.0,31152.0,2.0
53808,6000,debt_consolidation,36 months,accepted,12.4,RENT,687.0,18.0,3622.0,2.0
32517,5600,wedding,36 months,accepted,7.23,MORTGAGE,752.0,8.0,8125.0,1.0
82160,9500,debt_consolidation,36 months,accepted,24.06,MORTGAGE,707.0,7.0,8673.0,1.0
47059,12000,debt_consolidation,36 months,accepted,17.51,MORTGAGE,682.0,12.0,17226.0,0.0
19661,7200,debt_consolidation,36 months,accepted,8.92,MORTGAGE,677.0,10.0,4137.0,0.0
89012,5000,debt_consolidation,36 months,accepted,25.53,RENT,667.0,6.0,14283.0,0.0
39468,8250,home_improvement,60 months,accepted,15.6,MORTGAGE,697.0,13.0,4479.0,1.0
83422,30000,debt_consolidation,60 months,accepted,20.07,MORTGAGE,692.0,9.0,4202.0,3.0
55690,10075,debt_consolidation,60 months,accepted,23.8,MORTGAGE,702.0,15.0,13259.0,1.0
66424,9050,credit_card,36 months,accepted,20.58,MORTGAGE,702.0,9.0,7571.0,1.0
98930,17500,credit_card,36 months,accepted,23.64,MORTGAGE,702.0,10.0,21483.0,0.0
16158,10000,car,36 months,accepted,8.83,RENT,732.0,5.0,6381.0,0.0
66360,10000,other,36 months,accepted,20.1,RENT,717.0,11.0,18802.0,0.0
63941,8500,debt_consolidation,36 months,accepted,17.4,RENT,692.0,6.0,6491.0,1.0
57456,16000,debt_consolidation,36 months,accepted,20.15,RENT,677.0,15.0,6875.0,0.0
79611,2350,credit_card,36 months,accepted,11.18,MORTGAGE,727.0,3.0,7463.0,1.0
20467,10000,medical,36 months,pending,4.7,RENT,732.0,10.0,7337.0,1.0
96157,25000,debt_consolidation,60 months,accepted,21.18,MORTGAGE,737.0,26.0,27327.0,1.0
76957,8000,credit_card,36 months,accepted,27.34,RENT,687.0,19.0,16395.0,2.0
78827,6000,credit_card,36 months,accepted,16.75,MORTGAGE,672.0,9.0,4500.0,0.0
65280,4000,credit_card,36 months,pending,11.8,RENT,687.0,12.0,6616.0,1.0
79531,11500,credit_card,36 months,accepted,18.0,RENT,717.0,14.0,13851.0,1.0
42255,12000,wedding,36 months,accepted,4.1,RENT,707.0,9.0,22889.0,0.0
28871,15250,debt_consolidation,60 months,accepted,20.57,RENT,692.0,10.0,17931.0,0.0
21867,5000,debt_consolidation,36 months,accepted,9.2,RENT,697.0,6.0,3555.0,0.0
73473,6000,wedding,36 months,accepted,20.75,RENT,717.0,12.0,4318.0,0.0
56778,18225,credit_card,60 months,accepted,22.61,RENT,712.0,7.0,12233.0,2.0
10642,15000,debt_consolidation,36 months,accepted,16.87,MORTGAGE,737.0,17.0,14339.0,2.0
15899,4000,moving,36 months,accepted,23.94,RENT,762.0,7.0,2889.0,2.0
92357,27000,debt_consolidation,60 months,accepted,17.82,MORTGAGE,717.0,13.0,25137.0,0.0
9468,15000,other,36 months,accepted,5.1,RENT,707.0,4.0,5936.0,1.0
77964,4950,other,36 months,accepted,16.75,RENT,727.0,4.0,2738.0,1.0
23437,21000,credit_card,36 months,accepted,14.08,RENT,732.0,8.0,21102.0,0.0
57704,9000,credit_card,36 months,accepted,15.88,RENT,677.0,7.0,4532.0,1.0
86747,21000,debt_consolidation,60 months,accepted,31.71,MORTGAGE,697.0,19.0,30589.0,1.0
61261,8000,debt_consolidation,36 months,accepted,2.83,RENT,662.0,4.0,2832.0,0.0
15383,23000,debt_consolidation,60 months,pending,12.39,MORTGAGE,762.0,6.0,17695.0,2.0
56401,10000,debt_consolidation,36 months,accepted,16.68,MORTGAGE,682.0,18.0,39461.0,2.0
16924,5000,credit_card,60 months,pending,10.8,RENT,732.0,8.0,5783.0,0.0
88301,5350,home_improvement,36 months,accepted,16.45,MORTGAGE,732.0,11.0,19184.0,3.0
40727,10000,credit_card,36 months,pending,9.77,RENT,707.0,9.0,10912.0,1.0
59413,24000,debt_consolidation,36 months,accepted,15.53,MORTGAGE,722.0,11.0,17882.0,0.0
91853,24000,debt_consolidation,36 months,accepted,13.55,MORTGAGE,707.0,6.0,26039.0,0.0
71008,15475,debt_consolidation,36 months,accepted,26.98,MORTGAGE,687.0,14.0,19670.0,0.0
59890,25000,debt_consolidation,36 months,accepted,9.52,RENT,672.0,11.0,8575.0,1.0
42306,13000,credit_card,36 months,pending,15.6,RENT,732.0,12.0,4487.0,3.0
47168,7550,wedding,36 months,accepted,14.61,MORTGAGE,732.0,7.0,2814.0,0.0
77588,9600,credit_card,36 months,accepted,33.24,RENT,687.0,8.0,14774.0,3.0
14407,15000,debt_consolidation,60 months,pending,14.65,RENT,702.0,11.0,9171.0,2.0
102902,7000,debt_consolidation,36 months,accepted,21.67,RENT,677.0,7.0,60550.0,3.0
71247,1000,debt_consolidation,36 months,pending,29.45,MORTGAE,667.0,9.0,1748.0,0.0
6611,25000,debt_consolidation,36 months,accepted,18.81,RENT,722.0,13.0,31890.0,1.0
80041,24000,credit_card,36 months,pending,25.49,MORTGAGE,727.0,23.0,19428.0,2.0
78104,21000,debt_consolidation,60 months,accepted,21.73,RENT,702.0,21.0,62549.0,1.0
59886,1000,debt_consolidation,36 months,pending,30.71,RENT,672.0,7.0,6283.0,0.0
22323,16000,other,60 months,accepted,16.58,OWNER,782.0,6.0,2300.0,0.0
40094,24400,small_business,60 months,accepted,15.98,RENT,727.0,7.0,13879.0,1.0
75168,14675,debt_consolidation,36 months,accepted,17.4,MORTGAGE,722.0,7.0,22549.0,0.0
79248,12000,credit_card,36 months,accepted,19.61,MORTGAGE,662.0,8.0,8970.0,0.0
73010,8000,credit_card,36 months,accepted,21.35,OWNER,702.0,13.0,6885.0,2.0
47048,12000,credit_card,36 months,accepted,8.05,MORTGAGE,687.0,6.0,7708.0,0.0
10006,16800,debt_consolidation,60 months,accepted,13.42,MORTGAGE,732.0,10.0,7258.0,3.0
75518,14500,debt_consolidation,36 months,accepted,17.97,RENT,682.0,7.0,10846.0,0.0
2823,25000,debt_consolidation,36 months,accepted,18.46,RENT,682.0,11.0,39502.0,0.0
54131,28625,debt_consolidation,60 months,accepted,21.31,MORTGAGE,742.0,9.0,35863.0,0.0
70334,21000,home_improvement,60 months,accepted,6.52,MORTGAGE,672.0,5.0,1240.0,3.0
55717,7500,other,60 months,accepted,14.96,MORTGAGE,782.0,11.0,16449.0,1.0
12368,11875,debt_consolidation,36 months,accepted,22.52,MORTGAGE,732.0,11.0,28210.0,2.0
47011,3600,other,36 months,accepted,16.41,MORTGAGE,692.0,10.0,715.0,1.0
86309,16000,debt_consolidation,36 months,accepted,20.1,RENT,697.0,11.0,9365.0,1.0
74257,20500,debt_consolidation,60 months,accepted,24.85,RENT,662.0,13.0,4699.0,0.0
39713,10000,credit_card,36 months,pending,24.14,RENT,667.0,9.0,22828.0,0.0
31573,15000,debt_consolidation,60 months,accepted,11.22,RENT,697.0,4.0,6147.0,2.0
26493,10000,other,36 months,accepted,21.89,MORTGAGE,682.0,13.0,18069.0,0.0
32982,11000,debt_consolidation,36 months,accepted,7.8,OWNER,687.0,7.0,6844.0,0.0
101403,25000,credit_card,60 months,accepted,28.46,RENT,692.0,20.0,33127.0,0.0
99661,15000,debt_consolidation,36 months,accepted,26.75,MORTGAGE,677.0,16.0,71879.0,1.0
67222,5600,debt_consolidation,36 months,accepted,26.35,RENT,667.0,19.0,16163.0,0.0
41977,20000,debt_consolidation,36 months,accepted,15.2,RENT,722.0,15.0,16575.0,2.0
91765,25450,credit_card,60 months,pending,33.75,OWNER,667.0,20.0,14435.0,1.0
11648,7000,debt_consolidation,36 months,accepted,9.06,RENT,717.0,6.0,349.0,0.0
51810,10400,credit_card,36 months,accepted,18.92,RENT,692.0,11.0,11964.0,0.0
14108,25000,credit_card,36 months,accepted,15.88,RENT,707.0,6.0,10770.0,2.0
102270,20000,other,36 months,pending,18.96,MORTGAGE,707.0,17.0,17212.0,7.0
16300,16000,credit_card,60 months,accepted,13.07,MORTGAGE,677.0,7.0,5729.0,0.0
82744,15000,major_purchase,36 months,accepted,22.39,MORTGAGE,727.0,10.0,18756.0,0.0
94041,24625,debt_consolidation,60 months,accepted,20.96,RENT,677.0,14.0,20694.0,0.0
99568,21850,credit_card,36 months,accepted,28.08,RENT,692.0,12.0,20497.0,0.0
66550,6000,debt_consolidation,36 months,accepted,15.68,MORTGAGE,672.0,10.0,5263.0,1.0
102756,6700,debt_consolidation,36 months,accepted,21.53,MORTGAGE,727.0,11.0,9007.0,9.0
3962,10000,moving,36 months,accepted,10.45,RENT,702.0,9.0,17328.0,0.0
83847,5775,debt_consolidation,36 months,accepted,4.08,RENT,672.0,8.0,10088.0,2.0
33997,14475,credit_card,36 months,accepted,23.69,RENT,682.0,12.0,13294.0,1.0
72499,8000,debt_consolidation,36 months,accepted,27.88,RENT,672.0,10.0,9926.0,3.0
92186,15000,debt_consolidation,36 months,accepted,14.22,MORTGAGE,702.0,10.0,9237.0,0.0
80094,10000,debt_consolidation,36 months,accepted,12.41,MORTGAGE,682.0,6.0,31212.0,0.0
32684,5600,debt_consolidation,36 months,accepted,18.33,RENT,692.0,6.0,5033.0,2.0
14595,10000,home_improvement,60 months,accepted,14.8,RENT,687.0,5.0,394.0,2.0
96564,13000,debt_consolidation,36 months,accepted,32.64,MORTGAGE,677.0,8.0,15208.0,0.0
17157,15000,debt_consolidation,60 months,pending,11.95,MORTGAGE,747.0,8.0,3584.0,1.0
79363,2100,credit_card,36 months,accepted,25.77,RENT,682.0,8.0,21190.0,0.0
70571,12000,debt_consolidation,36 months,accepted,20.48,MORTGAGE,687.0,10.0,5832.0,0.0
3660,1000,other,36 months,accepted,19.63,RENT,672.0,9.0,11189.0,2.0
65335,16000,small_business,60 months,accepted,7.78,RENT,737.0,6.0,4240.0,3.0
36283,14000,credit_card,36 months,accepted,21.69,RENT,732.0,12.0,13579.0,0.0
100086,14000,debt_consolidation,36 months,pending,13.44,RENT,692.0,16.0,19621.0,0.0
3406,20000,debt_consolidation,36 months,accepted,14.63,RENT,727.0,8.0,28585.0,0.0
4799,17000,debt_consolidation,36 months,accepted,6.65,MORTGAGE,762.0,7.0,6542.0,1.0
21789,7350,debt_consolidation,60 months,accepted,29.82,MORTGAGE,747.0,15.0,15093.0,1.0
9281,10000,major_purchase,36 months,accepted,12.93,RENT,777.0,4.0,0.0,1.0
8424,20000,debt_consolidation,36 months,accepted,8.34,MORTGAGE,712.0,10.0,46501.0,0.0
7967,7000,credit_card,36 months,accepted,5.44,MORTGAGE,762.0,7.0,7196.0,0.0
76489,6000,other,60 months,accepted,9.31,RENT,717.0,12.0,27756.0,0.0
19321,12000,debt_consolidation,36 months,accepted,12.32,MORTGAGE,717.0,6.0,4515.0,1.0
73614,4225,small_business,36 months,accepted,14.52,MORTGAGE,752.0,17.0,3907.0,0.0
599,14700,debt_consolidation,36 months,accepted,21.94,RENT,702.0,14.0,14694.0,2.0
11084,2500,debt_consolidation,36 months,accepted,6.99,MORTGAGE,757.0,15.0,4658.0,2.0
15135,4800,moving,36 months,accepted,0.0,RENT,672.0,4.0,0.0,0.0
43572,6000,credit_card,36 months,accepted,22.1,RENT,667.0,9.0,36748.0,3.0
62900,6000,credit_card,36 months,accepted,5.65,MORTGAE,752.0,15.0,5747.0,0.0
85201,1800,other,36 months,accepted,6.79,MORTGAGE,672.0,6.0,3394.0,2.0
69401,7200,debt_consolidation,36 months,accepted,25.32,MORTGAGE,677.0,13.0,8903.0,1.0
52823,6000,home_improvement,36 months,accepted,23.89,MORTGAGE,682.0,8.0,16139.0,0.0
93551,15300,debt_consolidation,36 months,pending,11.31,MORTGAGE,672.0,11.0,7106.0,2.0
2645,5000,home_improvement,36 months,accepted,3.89,MORTGAGE,777.0,4.0,3901.0,2.0
62663,10500,credit_card,36 months,accepted,12.33,MORTGAGE,667.0,9.0,18936.0,1.0
79948,6625,debt_consolidation,36 months,accepted,11.68,RENT,662.0,9.0,3563.0,0.0
71685,16000,credit_card,60 months,accepted,11.27,RENT,667.0,5.0,8474.0,0.0
100140,22000,debt_consolidation,60 months,pending,26.33,RENT,677.0,10.0,25245.0,0.0
11304,5000,house,60 months,accepted,10.38,RENT,682.0,11.0,5045.0,1.0
89582,20000,credit_card,36 months,accepted,10.79,RENT,682.0,8.0,25672.0,0.0
23686,1500,major_purchase,36 months,accepted,20.82,MORTGAGE,672.0,8.0,4665.0,1.0
28812,8000,car,36 months,accepted,2.86,MORTGAGE,732.0,7.0,5964.0,0.0
57235,18225,debt_consolidation,60 months,accepted,32.19,MORTGAGE,707.0,19.0,29219.0,2.0
73371,5000,debt_consolidation,36 months,pending,8.43,MORTGAGE,742.0,6.0,12444.0,1.0
53062,10000,debt_consolidation,36 months,accepted,10.73,RENT,687.0,5.0,10029.0,0.0
65567,8000,small_business,36 months,accepted,28.56,RENT,672.0,4.0,9059.0,0.0
104040,6000,debt_consolidation,36 months,accepted,12.05,RENT,722.0,14.0,25090.0,4.0
18942,24250,debt_consolidation,60 months,accepted,22.74,RENT,687.0,13.0,14392.0,1.0
42555,8700,home_improvement,36 months,accepted,5.02,RENT,677.0,11.0,19036.0,0.0
34403,20400,debt_consolidation,60 months,accepted,10.38,RENT,727.0,8.0,11149.0,2.0
47998,9000,other,36 months,accepted,16.14,RENT,742.0,10.0,8689.0,0.0
70942,16100,debt_consolidation,36 months,accepted,25.36,MORTGAGE,717.0,14.0,9737.0,0.0
75067,35000,debt_consolidation,36 months,accepted,11.05,MORTGAGE,672.0,8.0,11346.0,0.0
21036,4600,debt_consolidation,36 months,accepted,9.14,MORTGAGE,702.0,9.0,12942.0,0.0
102309,14400,credit_card,36 months,accepted,23.04,MORTGAGE,687.0,13.0,17568.0,4.0
81788,5000,other,36 months,accepted,13.61,RENT,687.0,10.0,8436.0,0.0
60201,5500,home_improvement,36 months,accepted,2.33,OWNER,662.0,3.0,2530.0,1.0
11835,25000,debt_consolidation,60 months,accepted,20.23,MORTGAGE,722.0,13.0,21168.0,2.0
72655,5000,debt_consolidation,36 months,pending,11.18,RENT,672.0,8.0,8054.0,0.0
51070,10000,debt_consolidation,36 months,pending,12.04,RENT,712.0,6.0,12139.0,1.0
3532,20000,home_improvement,36 months,accepted,2.89,MORTGAGE,742.0,6.0,6863.0,4.0
19831,10000,debt_consolidation,36 months,accepted,9.59,RENT,682.0,3.0,4902.0,0.0
56446,17000,debt_consolidation,36 months,accepted,23.6,RENT,742.0,16.0,5992.0,4.0
